"uid","apt_cd","apt_nm","rdnmadr","legaldong_cd","std_yr","xuar","ar_cd","cbxuar_nmhsh","cbarcd_minm_potvale","cbarcd_mxm_potvale","cbarcd_ave_potvale","cbarcd_median_potvale","cbxuar_minm_potvale","cbxuar_mxm_potvale","cbxuar_ave_potvale","cbxuar_median_potvale","cbxuar_stdv","signgu_potvale_rank","signgu_potvale_perc","signgu_potvale_cumedist","ctpr_potvale_rank","ctpr_potvale_perc","ctpr_potvale_cumedist","ntwd_potvale_rank","ntwd_potvale_perc","ntwd_potvale_cumedist","lo","la"
"00037905","APT1168041664310011000001","롯데캐슬","서울특별시 강남구 삼성로85길 11","1168010600","2022",84.75,"003",16,1184000000,1312000000,1274562500,1291000000,1184000000,1312000000,1274562500,1291000000,41132256,276,70,30,689,97,4,5799,97,3,127.0564555278,37.5047410848
"00037906","APT1168041664310011000001","롯데캐슬","서울특별시 강남구 삼성로85길 11","1168010600","2022",111.28,"004",1,1667000000,2124000000,1866648648,1851000000,1714000000,1714000000,1714000000,1714000000,,247,73,26,446,95,6,2093,99,1,127.0564555278,37.5047410848
"00037907","APT1168041664310011000001","롯데캐슬","서울특별시 강남구 삼성로85길 11","1168010600","2022",123.04,"004",22,1667000000,2124000000,1866648648,1851000000,1852000000,2124000000,2021136363,2031000000,76928102,247,73,26,446,95,6,2093,99,1,127.0564555278,37.5047410848
"00037908","APT1168041664310011000001","롯데캐슬","서울특별시 강남구 삼성로85길 11","1168010600","2022",107.91,"004",24,1667000000,2124000000,1866648648,1851000000,1673000000,1838000000,1789666666,1816000000,60054082,247,73,26,446,95,6,2093,99,1,127.0564555278,37.5047410848
"00037909","APT1168041664310011000001","롯데캐슬","서울특별시 강남구 삼성로85길 11","1168010600","2022",105.18,"004",64,1667000000,2124000000,1866648648,1851000000,1667000000,1939000000,1844796875,1851000000,70089553,247,73,26,446,95,6,2093,99,1,127.0564555278,37.5047410848
"00037910","APT1168041664310011000001","롯데캐슬","서울특별시 강남구 삼성로85길 11","1168010600","2022",135.73,"005",15,1946000000,2162000000,2091133333,2117000000,1946000000,2162000000,2091133333,2117000000,79912333,499,51,48,976,79,21,1424,100,1,127.0564555278,37.5047410848
"00037911","APT1168041664310033000001","현대썬앤빌 테헤란","서울특별시 강남구 삼성로85길 33","1168010600","2022",35.89,"001",3,358000000,442000000,406896551,422000000,422000000,422000000,422000000,422000000,0,36,89,11,184,97,4,38563,78,23,127.0548035120,37.5042973347
"00037912","APT1168041664310033000001","현대썬앤빌 테헤란","서울특별시 강남구 삼성로85길 33","1168010600","2022",33.31,"001",3,358000000,442000000,406896551,422000000,363000000,363000000,363000000,363000000,0,36,91,11,184,97,4,38563,78,23,127.0548035120,37.5042973347
"00037913","APT1168041664310033000001","현대썬앤빌 테헤란","서울특별시 강남구 삼성로85길 33","1168010600","2022",35.21,"001",1,358000000,442000000,406896551,422000000,416000000,416000000,416000000,416000000,,36,90,11,184,97,4,38563,78,23,127.0548035120,37.5042973347
"00037914","APT1168041664310033000001","현대썬앤빌 테헤란","서울특별시 강남구 삼성로85길 33","1168010600","2022",39.99,"001",1,358000000,442000000,406896551,422000000,442000000,442000000,442000000,442000000,,36,90,11,184,97,4,38563,78,23,127.0548035120,37.5042973347
"00037915","APT1168041664310033000001","현대썬앤빌 테헤란","서울특별시 강남구 삼성로85길 33","1168010600","2022",33.09,"001",3,358000000,442000000,406896551,422000000,363000000,363000000,363000000,363000000,0,36,91,11,184,97,4,38563,78,23,127.0548035120,37.5042973347
"00037916","APT1168041664310033000001","현대썬앤빌 테헤란","서울특별시 강남구 삼성로85길 33","1168010600","2022",32.98,"001",1,358000000,442000000,406896551,422000000,358000000,358000000,358000000,358000000,,36,90,11,184,97,4,38563,78,23,127.0548035120,37.5042973347
"00037917","APT1168041664310033000001","현대썬앤빌 테헤란","서울특별시 강남구 삼성로85길 33","1168010600","2022",32.77,"001",1,358000000,442000000,406896551,422000000,358000000,358000000,358000000,358000000,,36,90,11,184,97,4,38563,78,23,127.0548035120,37.5042973347
"00037918","APT1168041664310033000001","현대썬앤빌 테헤란","서울특별시 강남구 삼성로85길 33","1168010600","2022",35.72,"001",3,358000000,442000000,406896551,422000000,416000000,416000000,416000000,416000000,0,36,89,11,184,97,4,38563,78,23,127.0548035120,37.5042973347
"00037919","APT1168041664310033000001","현대썬앤빌 테헤란","서울특별시 강남구 삼성로85길 33","1168010600","2022",36.12,"001",9,358000000,442000000,406896551,422000000,428000000,428000000,428000000,428000000,0,36,92,11,184,97,4,38563,78,23,127.0548035120,37.5042973347
"00037920","APT1168041664310033000001","현대썬앤빌 테헤란","서울특별시 강남구 삼성로85길 33","1168010600","2022",35.61,"001",3,358000000,442000000,406896551,422000000,422000000,422000000,422000000,422000000,0,36,91,11,184,97,4,38563,78,23,127.0548035120,37.5042973347
"00037921","APT1168041664310033000001","현대썬앤빌 테헤란","서울특별시 강남구 삼성로85길 33","1168010600","2022",35.51,"001",1,358000000,442000000,406896551,422000000,416000000,416000000,416000000,416000000,,36,91,11,184,97,4,38563,78,23,127.0548035120,37.5042973347
"00037922","APT1168041664310033000001","현대썬앤빌 테헤란","서울특별시 강남구 삼성로85길 33","1168010600","2022",48.72,"002",1,442000000,530000000,474650000,446000000,530000000,530000000,530000000,530000000,,286,41,60,2600,71,29,30890,82,18,127.0548035120,37.5042973347
"00037923","APT1168041664310033000001","현대썬앤빌 테헤란","서울특별시 강남구 삼성로85길 33","1168010600","2022",40.04,"002",3,442000000,530000000,474650000,446000000,446000000,446000000,446000000,446000000,0,286,42,60,2600,71,29,30890,82,18,127.0548035120,37.5042973347
"00037924","APT1168041664310033000001","현대썬앤빌 테헤란","서울특별시 강남구 삼성로85길 33","1168010600","2022",40.08,"002",3,442000000,530000000,474650000,446000000,446000000,446000000,446000000,446000000,0,286,40,60,2600,71,29,30890,82,18,127.0548035120,37.5042973347
"00037925","APT1168041664310033000001","현대썬앤빌 테헤란","서울특별시 강남구 삼성로85길 33","1168010600","2022",40.25,"002",1,442000000,530000000,474650000,446000000,442000000,442000000,442000000,442000000,,286,41,60,2600,71,29,30890,82,18,127.0548035120,37.5042973347
"00037926","APT1168041664310033000001","현대썬앤빌 테헤란","서울특별시 강남구 삼성로85길 33","1168010600","2022",40.30,"002",3,442000000,530000000,474650000,446000000,446000000,446000000,446000000,446000000,0,286,41,60,2600,71,29,30890,82,18,127.0548035120,37.5042973347
"00037927","APT1168041664310033000001","현대썬앤빌 테헤란","서울특별시 강남구 삼성로85길 33","1168010600","2022",48.27,"002",1,442000000,530000000,474650000,446000000,530000000,530000000,530000000,530000000,,286,41,60,2600,71,29,30890,82,18,127.0548035120,37.5042973347
"00037928","APT1168041664310033000001","현대썬앤빌 테헤란","서울특별시 강남구 삼성로85길 33","1168010600","2022",45.89,"002",1,442000000,530000000,474650000,446000000,495000000,495000000,495000000,495000000,,286,40,60,2600,71,29,30890,82,18,127.0548035120,37.5042973347
"00037929","APT1168041664310033000001","현대썬앤빌 테헤란","서울특별시 강남구 삼성로85길 33","1168010600","2022",40.03,"002",1,442000000,530000000,474650000,446000000,442000000,442000000,442000000,442000000,,286,40,60,2600,71,29,30890,82,18,127.0548035120,37.5042973347
"00037930","APT1168041664310033000001","현대썬앤빌 테헤란","서울특별시 강남구 삼성로85길 33","1168010600","2022",44.95,"002",1,442000000,530000000,474650000,446000000,495000000,495000000,495000000,495000000,,286,40,60,2600,71,29,30890,82,18,127.0548035120,37.5042973347
"00037931","APT1168041664310033000001","현대썬앤빌 테헤란","서울특별시 강남구 삼성로85길 33","1168010600","2022",49.24,"002",2,442000000,530000000,474650000,446000000,530000000,530000000,530000000,530000000,0,286,40,60,2600,71,29,30890,82,18,127.0548035120,37.5042973347
"00037932","APT1168041664310033000001","현대썬앤빌 테헤란","서울특별시 강남구 삼성로85길 33","1168010600","2022",46.18,"002",3,442000000,530000000,474650000,446000000,495000000,495000000,495000000,495000000,0,286,41,60,2600,71,29,30890,82,18,127.0548035120,37.5042973347
"00037933","APT1168041664310038000001","대치동우정에쉐르1","서울특별시 강남구 삼성로85길 38","1168010600","2022",59.73,"002",10,419000000,505000000,472871428,480000000,441000000,505000000,486000000,492000000,22105806,297,39,61,2615,71,29,31057,82,18,127.0542744099,37.5046181621
"00037934","APT1168041664310038000001","대치동우정에쉐르1","서울특별시 강남구 삼성로85길 38","1168010600","2022",59.75,"002",10,419000000,505000000,472871428,480000000,419000000,480000000,461900000,468000000,21136856,297,39,61,2615,71,29,31057,82,18,127.0542744099,37.5046181621
"00037935","APT1168041664310038000001","대치동우정에쉐르1","서울특별시 강남구 삼성로85길 38","1168010600","2022",58.86,"002",10,419000000,505000000,472871428,480000000,419000000,480000000,461900000,468000000,21136856,297,39,61,2615,71,29,31057,82,18,127.0542744099,37.5046181621
"00037936","APT1168041664310038000001","대치동우정에쉐르1","서울특별시 강남구 삼성로85길 38","1168010600","2022",59.98,"002",20,419000000,505000000,472871428,480000000,419000000,505000000,473950000,479000000,24411979,297,39,61,2615,71,29,31057,82,18,127.0542744099,37.5046181621
"00037937","APT1168041664310038000001","대치동우정에쉐르1","서울특별시 강남구 삼성로85길 38","1168010600","2022",59.96,"002",20,419000000,505000000,472871428,480000000,432000000,495000000,476200000,482000000,21165016,297,39,61,2615,71,29,31057,82,18,127.0542744099,37.5046181621
"00037938","APT1168041664310038000001","대치동우정에쉐르1","서울특별시 강남구 삼성로85길 38","1168010600","2022",79.07,"003",10,568000000,662000000,631300000,645000000,568000000,662000000,631300000,645000000,34858603,623,31,68,4110,78,23,19721,89,12,127.0542744099,37.5046181621
"00037939","APT1168041664310042000001","대우아이빌멤버스(891-26)","서울특별시 강남구 삼성로85길 42","1168010600","2022",36.57,"001",5,152000000,249000000,211320754,213000000,215000000,249000000,227400000,229000000,13957077,315,22,76,1451,73,28,75052,56,45,127.0537634719,37.5046065305
"00037940","APT1168041664310042000001","대우아이빌멤버스(891-26)","서울특별시 강남구 삼성로85길 42","1168010600","2022",35.24,"001",43,152000000,249000000,211320754,213000000,208000000,240000000,223837209,221000000,13624086,315,21,76,1451,73,28,75052,56,45,127.0537634719,37.5046065305
"00037941","APT1168041664310042000001","대우아이빌멤버스(891-26)","서울특별시 강남구 삼성로85길 42","1168010600","2022",31.39,"001",12,152000000,249000000,211320754,213000000,183000000,213000000,195500000,195000000,11851352,315,21,76,1451,73,28,75052,56,45,127.0537634719,37.5046065305
"00037942","APT1168041664310042000001","대우아이빌멤버스(891-26)","서울특별시 강남구 삼성로85길 42","1168010600","2022",35.80,"001",30,152000000,249000000,211320754,213000000,206000000,240000000,222400000,220000000,15513287,315,21,76,1451,73,28,75052,56,45,127.0537634719,37.5046065305
"00037943","APT1168041664310042000001","대우아이빌멤버스(891-26)","서울특별시 강남구 삼성로85길 42","1168010600","2022",25.51,"001",16,152000000,249000000,211320754,213000000,152000000,177000000,163750000,161000000,9943172,315,22,76,1451,73,28,75052,56,45,127.0537634719,37.5046065305
"00037944","APT1168041664310042000001","대우아이빌멤버스(891-26)","서울특별시 강남구 삼성로85길 42","1168010600","2022",51.03,"002",5,245000000,368000000,287928571,282000000,270000000,314000000,286000000,288000000,18055470,470,5,97,5450,39,61,57396,66,34,127.0537634719,37.5046065305
"00037945","APT1168041664310042000001","대우아이빌멤버스(891-26)","서울특별시 강남구 삼성로85길 42","1168010600","2022",54.97,"002",2,245000000,368000000,287928571,282000000,321000000,368000000,344500000,344500000,33234019,470,5,97,5450,39,61,57396,66,34,127.0537634719,37.5046065305
"00037946","APT1168041664310042000001","대우아이빌멤버스(891-26)","서울특별시 강남구 삼성로85길 42","1168010600","2022",42.84,"002",7,245000000,368000000,287928571,282000000,245000000,282000000,261571428,259000000,15295502,470,4,97,5450,39,61,57396,66,34,127.0537634719,37.5046065305
"00037947","APT1168041664310042000001","대우아이빌멤버스(891-26)","서울특별시 강남구 삼성로85길 42","1168010600","2022",46.88,"002",7,245000000,368000000,287928571,282000000,302000000,349000000,322714285,319000000,19499695,470,4,97,5450,39,61,57396,66,34,127.0537634719,37.5046065305
"00037948","APT1168041664310042000001","대우아이빌멤버스(891-26)","서울특별시 강남구 삼성로85길 42","1168010600","2022",41.44,"002",5,245000000,368000000,287928571,282000000,245000000,282000000,262600000,259000000,18609138,470,4,97,5450,39,61,57396,66,34,127.0537634719,37.5046065305
"00037949","APT1168041664310042000001","대우아이빌멤버스(891-26)","서울특별시 강남구 삼성로85길 42","1168010600","2022",41.11,"002",2,245000000,368000000,287928571,282000000,258000000,282000000,270000000,270000000,16970563,470,4,97,5450,39,61,57396,66,34,127.0537634719,37.5046065305
"00037950","APT1168041664370014000001","삼성파크","서울특별시 강남구 삼성로99길 14","1168010500","2022",121.69,"004",22,905000000,1375000000,1216429824,1228000000,1202000000,1359000000,1313954545,1336000000,53938658,449,52,47,1544,80,20,6394,97,4,127.0535703614,37.5093031540
"00037951","APT1168041664370014000001","삼성파크","서울특별시 강남구 삼성로99길 14","1168010500","2022",107.38,"004",75,905000000,1375000000,1216429824,1228000000,1052000000,1272000000,1183560000,1203000000,66135046,449,52,47,1544,80,20,6394,97,4,127.0535703614,37.5093031540
"00037952","APT1168041664370014000001","삼성파크","서울특별시 강남구 삼성로99길 14","1168010500","2022",124.86,"004",12,905000000,1375000000,1216429824,1228000000,1228000000,1375000000,1335666666,1331000000,46464715,449,52,47,1544,80,20,6394,97,4,127.0535703614,37.5093031540
"00037953","APT1168041664370014000001","삼성파크","서울특별시 강남구 삼성로99길 14","1168010500","2022",93.08,"004",3,905000000,1375000000,1216429824,1228000000,905000000,955000000,921666666,905000000,28867513,449,53,47,1544,80,20,6394,97,4,127.0535703614,37.5093031540
"00037954","APT1168041664370014000001","삼성파크","서울특별시 강남구 삼성로99길 14","1168010500","2022",102.97,"004",2,905000000,1375000000,1216429824,1228000000,1103000000,1103000000,1103000000,1103000000,0,449,53,47,1544,80,20,6394,97,4,127.0535703614,37.5093031540
"00037955","APT1168041664380042000001","LG선릉에클라트(A)","서울특별시 강남구 선릉로100길 42","1168010500","2022",36.16,"001",105,227000000,296000000,247561904,245000000,227000000,296000000,247561904,245000000,22764228,222,45,53,971,82,18,65783,61,39,127.0511880952,37.5065614568
"00037956","APT1168041664380042000001","LG선릉에클라트(A)","서울특별시 강남구 선릉로100길 42","1168010500","2022",52.37,"002",10,244000000,487000000,361000000,357500000,451000000,487000000,468000000,464000000,17101007,392,20,80,4172,54,47,45050,74,27,127.0511880952,37.5065614568
"00037957","APT1168041664380042000001","LG선릉에클라트(A)","서울특별시 강남구 선릉로100길 42","1168010500","2022",41.64,"002",10,244000000,487000000,361000000,357500000,244000000,264000000,254000000,254000000,9428090,392,20,80,4172,54,47,45050,74,27,127.0511880952,37.5065614568
